arch type  mix	threads	ms	ops	
AMD QStack	75-25	32	256	5000000
AMD QStack	75-25	32	259	5000000
AMD QStack	75-25	33	241	5000000
AMD QStack	75-25	33	272	5000000
AMD QStack	75-25	33	229	5000000
AMD QStack	75-25	33	245	5000000
AMD QStack	75-25	33	243	5000000
AMD QStack	75-25	33	259	5000000
AMD QStack	75-25	33	247	5000000
AMD QStack	75-25	33	254	5000000
AMD QStack	75-25	33	249	5000000
AMD QStack	75-25	33	265	5000000
AMD QStack	75-25	34	255	5000000
AMD QStack	75-25	34	251	5000000
AMD QStack	75-25	34	229	5000000
AMD QStack	75-25	34	251	5000000
AMD QStack	75-25	34	253	5000000
AMD QStack	75-25	34	250	5000000
AMD QStack	75-25	34	228	5000000
AMD QStack	75-25	34	234	5000000
AMD QStack	75-25	34	247	5000000
AMD QStack	75-25	34	254	5000000
AMD QStack	75-25	35	234	5000000
AMD QStack	75-25	35	206	5000000
AMD QStack	75-25	35	247	5000000
AMD QStack	75-25	35	241	5000000
AMD QStack	75-25	35	227	5000000
AMD QStack	75-25	35	230	5000000
AMD QStack	75-25	35	243	5000000
AMD QStack	75-25	35	248	5000000
AMD QStack	75-25	35	257	5000000
AMD QStack	75-25	35	238	5000000
AMD QStack	75-25	36	208	5000000
AMD QStack	75-25	36	224	5000000
AMD QStack	75-25	36	239	5000000
AMD QStack	75-25	36	225	5000000
AMD QStack	75-25	36	216	5000000
AMD QStack	75-25	36	252	5000000
AMD QStack	75-25	36	208	5000000
AMD QStack	75-25	36	217	5000000
AMD QStack	75-25	36	221	5000000
AMD QStack	75-25	36	225	5000000
AMD QStack	75-25	37	214	5000000
AMD QStack	75-25	37	206	5000000
AMD QStack	75-25	37	215	5000000
AMD QStack	75-25	37	249	5000000
AMD QStack	75-25	37	227	5000000
AMD QStack	75-25	37	237	5000000
AMD QStack	75-25	37	221	5000000
AMD QStack	75-25	37	256	5000000
AMD QStack	75-25	37	218	5000000
AMD QStack	75-25	37	225	5000000
AMD QStack	75-25	38	229	5000000
AMD QStack	75-25	38	229	5000000
AMD QStack	75-25	38	216	5000000
AMD QStack	75-25	38	218	5000000
AMD QStack	75-25	38	216	5000000
AMD QStack	75-25	38	216	5000000
AMD QStack	75-25	38	227	5000000
AMD QStack	75-25	38	219	5000000
AMD QStack	75-25	38	207	5000000
AMD QStack	75-25	38	214	5000000
AMD QStack	75-25	39	217	5000000
AMD QStack	75-25	39	228	5000000
AMD QStack	75-25	39	195	5000000
AMD QStack	75-25	39	199	5000000
AMD QStack	75-25	39	243	5000000
AMD QStack	75-25	39	217	5000000
AMD QStack	75-25	39	208	5000000
AMD QStack	75-25	39	226	5000000
AMD QStack	75-25	39	210	5000000
AMD QStack	75-25	39	198	5000000
AMD QStack	75-25	40	209	5000000
AMD QStack	75-25	40	205	5000000
AMD QStack	75-25	40	206	5000000
AMD QStack	75-25	40	234	5000000
AMD QStack	75-25	40	216	5000000
AMD QStack	75-25	40	224	5000000
AMD QStack	75-25	40	220	5000000
AMD QStack	75-25	40	206	5000000
AMD QStack	75-25	40	216	5000000
AMD QStack	75-25	40	209	5000000
AMD QStack	75-25	41	233	5000000
AMD QStack	75-25	41	204	5000000
AMD QStack	75-25	41	207	5000000
AMD QStack	75-25	41	205	5000000
AMD QStack	75-25	41	219	5000000
AMD QStack	75-25	41	206	5000000
AMD QStack	75-25	41	233	5000000
AMD QStack	75-25	41	218	5000000
AMD QStack	75-25	41	201	5000000
AMD QStack	75-25	41	199	5000000
AMD QStack	75-25	42	232	5000000
AMD QStack	75-25	42	196	5000000
AMD QStack	75-25	42	188	5000000
AMD QStack	75-25	42	200	5000000
AMD QStack	75-25	42	193	5000000
AMD QStack	75-25	42	234	5000000
AMD QStack	75-25	42	207	5000000
AMD QStack	75-25	42	218	5000000
AMD QStack	75-25	42	207	5000000
AMD QStack	75-25	42	203	5000000
AMD QStack	75-25	43	207	5000000
AMD QStack	75-25	43	183	5000000
AMD QStack	75-25	43	196	5000000
AMD QStack	75-25	43	194	5000000
AMD QStack	75-25	43	176	5000000
AMD QStack	75-25	43	203	5000000
AMD QStack	75-25	43	214	5000000
AMD QStack	75-25	43	198	5000000
AMD QStack	75-25	43	203	5000000
AMD QStack	75-25	43	191	5000000
AMD QStack	75-25	44	184	5000000
AMD QStack	75-25	44	199	5000000
AMD QStack	75-25	44	186	5000000
AMD QStack	75-25	44	183	5000000
AMD QStack	75-25	44	187	5000000
AMD QStack	75-25	44	210	5000000
AMD QStack	75-25	44	171	5000000
AMD QStack	75-25	44	186	5000000
AMD QStack	75-25	44	194	5000000
AMD QStack	75-25	44	201	5000000
AMD QStack	75-25	45	207	5000000
AMD QStack	75-25	45	192	5000000
AMD QStack	75-25	45	198	5000000
AMD QStack	75-25	45	203	5000000
AMD QStack	75-25	45	202	5000000
AMD QStack	75-25	45	197	5000000
AMD QStack	75-25	45	179	5000000
AMD QStack	75-25	45	202	5000000
AMD QStack	75-25	45	194	5000000
AMD QStack	75-25	45	191	5000000
AMD QStack	75-25	46	193	5000000
AMD QStack	75-25	46	179	5000000
AMD QStack	75-25	46	180	5000000
AMD QStack	75-25	46	178	5000000
AMD QStack	75-25	46	194	5000000
AMD QStack	75-25	46	187	5000000
AMD QStack	75-25	46	197	5000000
AMD QStack	75-25	46	181	5000000
AMD QStack	75-25	46	193	5000000
AMD QStack	75-25	46	200	5000000
AMD QStack	75-25	47	178	5000000
AMD QStack	75-25	47	180	5000000
AMD QStack	75-25	47	189	5000000
AMD QStack	75-25	47	186	5000000
AMD QStack	75-25	47	162	5000000
AMD QStack	75-25	47	180	5000000
AMD QStack	75-25	47	176	5000000
AMD QStack	75-25	47	183	5000000
AMD QStack	75-25	47	173	5000000
AMD QStack	75-25	47	182	5000000
AMD QStack	75-25	48	166	5000000
AMD QStack	75-25	48	175	5000000
AMD QStack	75-25	48	179	5000000
AMD QStack	75-25	48	181	5000000
AMD QStack	75-25	48	190	5000000
AMD QStack	75-25	48	169	5000000
AMD QStack	75-25	48	188	5000000
AMD QStack	75-25	48	181	5000000
AMD QStack	75-25	48	184	5000000
AMD QStack	75-25	48	197	5000000
AMD QStack	75-25	49	180	5000000
AMD QStack	75-25	49	172	5000000
AMD QStack	75-25	49	190	5000000
AMD QStack	75-25	49	165	5000000
AMD QStack	75-25	49	187	5000000
AMD QStack	75-25	49	189	5000000
AMD QStack	75-25	49	188	5000000
AMD QStack	75-25	49	177	5000000
AMD QStack	75-25	49	198	5000000
AMD QStack	75-25	49	172	5000000
AMD QStack	75-25	50	175	5000000
AMD QStack	75-25	50	183	5000000
AMD QStack	75-25	50	179	5000000
AMD QStack	75-25	50	177	5000000
AMD QStack	75-25	50	170	5000000
AMD QStack	75-25	50	179	5000000
AMD QStack	75-25	50	200	5000000
AMD QStack	75-25	50	177	5000000
AMD QStack	75-25	50	188	5000000
AMD QStack	75-25	50	179	5000000
AMD QStack	75-25	51	169	5000000
AMD QStack	75-25	51	159	5000000
AMD QStack	75-25	51	180	5000000
AMD QStack	75-25	51	176	5000000
AMD QStack	75-25	51	182	5000000
AMD QStack	75-25	51	177	5000000
AMD QStack	75-25	51	183	5000000
AMD QStack	75-25	51	158	5000000
AMD QStack	75-25	51	171	5000000
AMD QStack	75-25	51	175	5000000
AMD QStack	75-25	52	150	5000000
AMD QStack	75-25	52	171	5000000
AMD QStack	75-25	52	167	5000000
AMD QStack	75-25	52	163	5000000
AMD QStack	75-25	52	161	5000000
AMD QStack	75-25	52	178	5000000
AMD QStack	75-25	52	176	5000000
AMD QStack	75-25	52	172	5000000
AMD QStack	75-25	52	172	5000000
AMD QStack	75-25	52	172	5000000
AMD QStack	75-25	53	174	5000000
AMD QStack	75-25	53	165	5000000
AMD QStack	75-25	53	163	5000000
AMD QStack	75-25	53	158	5000000
AMD QStack	75-25	53	167	5000000
AMD QStack	75-25	53	164	5000000
AMD QStack	75-25	53	169	5000000
AMD QStack	75-25	53	172	5000000
AMD QStack	75-25	53	188	5000000
AMD QStack	75-25	53	174	5000000
AMD QStack	75-25	54	165	5000000
AMD QStack	75-25	54	161	5000000
AMD QStack	75-25	54	165	5000000
AMD QStack	75-25	54	167	5000000
AMD QStack	75-25	54	173	5000000
AMD QStack	75-25	54	165	5000000
AMD QStack	75-25	54	152	5000000
AMD QStack	75-25	54	164	5000000
AMD QStack	75-25	54	181	5000000
AMD QStack	75-25	54	160	5000000
AMD QStack	75-25	55	169	5000000
AMD QStack	75-25	55	166	5000000
AMD QStack	75-25	55	158	5000000
AMD QStack	75-25	55	169	5000000
AMD QStack	75-25	55	164	5000000
AMD QStack	75-25	55	171	5000000
AMD QStack	75-25	55	164	5000000
AMD QStack	75-25	55	169	5000000
AMD QStack	75-25	55	170	5000000
AMD QStack	75-25	55	168	5000000
AMD QStack	75-25	56	154	5000000
AMD QStack	75-25	56	163	5000000
AMD QStack	75-25	56	161	5000000
AMD QStack	75-25	56	155	5000000
AMD QStack	75-25	56	162	5000000
AMD QStack	75-25	56	161	5000000
AMD QStack	75-25	56	159	5000000
AMD QStack	75-25	56	157	5000000
AMD QStack	75-25	56	167	5000000
AMD QStack	75-25	56	157	5000000
AMD QStack	75-25	57	145	5000000
AMD QStack	75-25	57	175	5000000
AMD QStack	75-25	57	166	5000000
AMD QStack	75-25	57	165	5000000
AMD QStack	75-25	57	143	5000000
AMD QStack	75-25	57	164	5000000
AMD QStack	75-25	57	176	5000000
AMD QStack	75-25	57	151	5000000
AMD QStack	75-25	57	162	5000000
AMD QStack	75-25	57	158	5000000
AMD QStack	75-25	58	174	5000000
AMD QStack	75-25	58	157	5000000
AMD QStack	75-25	58	159	5000000
AMD QStack	75-25	58	154	5000000
AMD QStack	75-25	58	164	5000000
AMD QStack	75-25	58	158	5000000
AMD QStack	75-25	58	154	5000000
AMD QStack	75-25	58	149	5000000
AMD QStack	75-25	58	157	5000000
AMD QStack	75-25	58	169	5000000
AMD QStack	75-25	59	153	5000000
AMD QStack	75-25	59	153	5000000
AMD QStack	75-25	59	161	5000000
AMD QStack	75-25	59	158	5000000
AMD QStack	75-25	59	156	5000000
AMD QStack	75-25	59	158	5000000
AMD QStack	75-25	59	155	5000000
AMD QStack	75-25	59	166	5000000
AMD QStack	75-25	59	152	5000000
AMD QStack	75-25	59	157	5000000
AMD QStack	75-25	60	149	5000000
AMD QStack	75-25	60	150	5000000
AMD QStack	75-25	60	146	5000000
AMD QStack	75-25	60	148	5000000
AMD QStack	75-25	60	147	5000000
AMD QStack	75-25	60	153	5000000
AMD QStack	75-25	60	152	5000000
AMD QStack	75-25	60	153	5000000
AMD QStack	75-25	60	155	5000000
AMD QStack	75-25	60	154	5000000
AMD QStack	75-25	61	148	5000000
AMD QStack	75-25	61	155	5000000
AMD QStack	75-25	61	144	5000000
AMD QStack	75-25	61	157	5000000
AMD QStack	75-25	61	136	5000000
AMD QStack	75-25	61	151	5000000
AMD QStack	75-25	61	147	5000000
AMD QStack	75-25	61	148	5000000
AMD QStack	75-25	61	150	5000000
AMD QStack	75-25	61	153	5000000
AMD QStack	75-25	62	144	5000000
AMD QStack	75-25	62	138	5000000
AMD QStack	75-25	62	141	5000000
AMD QStack	75-25	62	149	5000000
AMD QStack	75-25	62	147	5000000
AMD QStack	75-25	62	139	5000000
AMD QStack	75-25	62	153	5000000
AMD QStack	75-25	62	157	5000000
AMD QStack	75-25	62	150	5000000
AMD QStack	75-25	62	147	5000000
AMD QStack	75-25	63	143	5000000
AMD QStack	75-25	63	146	5000000
AMD QStack	75-25	63	157	5000000
AMD QStack	75-25	63	142	5000000
AMD QStack	75-25	63	141	5000000
AMD QStack	75-25	63	143	5000000
AMD QStack	75-25	63	137	5000000
AMD QStack	75-25	63	149	5000000
AMD QStack	75-25	63	148	5000000
AMD QStack	75-25	63	140	5000000
AMD QStack	75-25	64	146	5000000
AMD QStack	75-25	64	142	5000000
AMD QStack	75-25	64	147	5000000
AMD QStack	75-25	64	130	5000000
AMD QStack	75-25	64	143	5000000
